"año_cd","ccaa_cd","zbs_residencia_cd","grupo_edad_cd","sexo_cd","nivel_copago_cd","poblacion_nm"
2022,"ES24",3302,2,2,2,10
2022,"ES24",3302,2,2,2,12
2022,"ES24",3302,2,2,0,1
2022,"ES24",3302,3,1,2,7
2022,"ES24",3302,3,1,1,1
2022,"ES24",3302,3,1,1,1
2022,"ES24",3302,3,1,1,15
2022,"ES24",3302,3,1,0,24
2022,"ES24",3302,3,1,2,1
2022,"ES24",3302,3,1,1,2
2022,"ES24",3302,3,2,1,1
2022,"ES24",3302,3,2,2,5
2022,"ES24",3302,3,2,2,2
2022,"ES24",3302,3,2,2,21
2022,"ES24",3302,3,2,0,15
2022,"ES24",3302,3,2,2,1
2022,"ES24",3302,4,1,0,9
2022,"ES24",3302,4,1,0,1
2022,"ES24",3302,4,1,1,1
2022,"ES24",3302,4,1,2,24
2022,"ES24",3302,4,1,2,14
2022,"ES24",3302,4,1,2,1
2022,"ES24",3302,4,2,2,5
2022,"ES24",3302,4,2,1,2
2022,"ES24",3302,4,2,2,29
2022,"ES24",3302,4,2,2,17
2022,"ES24",3302,4,2,0,1
2022,"ES24",3302,4,2,1,1
2022,"ES24",3302,5,1,0,6
2022,"ES24",3302,5,1,1,1
2022,"ES24",3302,5,1,0,53
2022,"ES24",3302,5,1,0,10
2022,"ES24",3302,5,2,0,6
2022,"ES24",3302,5,2,0,41
2022,"ES24",3302,5,2,0,18
2022,"ES24",3302,5,2,0,1
2022,"ES24",3302,6,1,0,41
2022,"ES24",3302,6,1,2,16
2022,"ES24",3302,6,2,2,4
2022,"ES24",3302,6,2,0,1
2022,"ES24",3302,6,2,1,43
2022,"ES24",3302,6,2,0,9
2022,"ES24",3302,6,2,1,1
2022,"ES24",3302,7,1,2,1
2022,"ES24",3302,7,1,1,35
2022,"ES24",3302,7,1,0,17
2022,"ES24",3302,7,2,0,3
2022,"ES24",3302,7,2,2,37
2022,"ES24",3302,7,2,2,11
2022,"ES24",3302,8,1,0,1
2022,"ES24",3302,8,1,0,1
2022,"ES24",3302,8,1,2,46
2022,"ES24",3302,8,1,1,33
2022,"ES24",3302,8,2,1,5
2022,"ES24",3302,8,2,0,1
2022,"ES24",3302,8,2,0,37
2022,"ES24",3302,8,2,0,8
2022,"ES24",3302,8,2,2,1
2022,"ES24",3302,9,1,2,2
2022,"ES24",3302,9,1,0,1
2022,"ES24",3302,9,1,1,37
2022,"ES24",3302,9,1,2,34
2022,"ES24",3302,9,1,0,1
2022,"ES24",3302,9,2,1,9
2022,"ES24",3302,9,2,2,1
2022,"ES24",3302,9,2,2,2
2022,"ES24",3302,9,2,0,38
2022,"ES24",3302,9,2,2,12
2022,"ES24",3302,9,2,1,1
2022,"ES24",3303,1,1,0,1
2022,"ES24",3303,1,1,2,5
2022,"ES24",3303,1,1,0,2
2022,"ES24",3303,1,2,2,1
2022,"ES24",3303,1,2,1,3
2022,"ES24",3303,1,2,0,1
2022,"ES24",3303,10,1,2,11
2022,"ES24",3303,10,1,0,17
2022,"ES24",3303,10,2,2,16
2022,"ES24",3303,10,2,2,5
2022,"ES24",3303,11,1,1,1
2022,"ES24",3303,11,1,0,1
2022,"ES24",3303,11,1,0,12
2022,"ES24",3303,11,1,2,15
2022,"ES24",3303,11,1,0,1
2022,"ES24",3303,11,2,2,3
2022,"ES24",3303,11,2,1,17
2022,"ES24",3303,11,2,1,5
2022,"ES24",3303,12,1,0,3
2022,"ES24",3303,12,1,2,1
2022,"ES24",3303,12,1,1,17
2022,"ES24",3303,12,1,2,9
2022,"ES24",3303,12,2,2,1
2022,"ES24",3303,12,2,0,1
2022,"ES24",3303,12,2,1,22
2022,"ES24",3303,12,2,2,5
2022,"ES24",3303,13,1,2,2
2022,"ES24",3303,13,1,0,2
2022,"ES24",3303,13,1,2,3
2022,"ES24",3303,13,1,0,19
2022,"ES24",3303,13,1,2,12
2022,"ES24",3303,13,1,2,1
2022,"ES24",3303,13,2,0,4
2022,"ES24",3303,13,2,1,4
2022,"ES24",3303,13,2,2,1
2022,"ES24",3303,13,2,0,8
2022,"ES24",3303,13,2,0,3
2022,"ES24",3303,14,1,1,6
2022,"ES24",3303,14,1,1,9
2022,"ES24",3303,14,1,1,12
2022,"ES24",3303,14,1,1,6
2022,"ES24",3303,14,1,1,2
2022,"ES24",3303,14,2,1,3
2022,"ES24",3303,14,2,0,4
2022,"ES24",3303,14,2,1,9
2022,"ES24",3303,14,2,0,1
2022,"ES24",3303,15,1,1,8
2022,"ES24",3303,15,1,1,9
2022,"ES24",3303,15,1,0,10
2022,"ES24",3303,15,1,2,1
2022,"ES24",3303,15,1,1,1
2022,"ES24",3303,15,2,0,10
2022,"ES24",3303,15,2,2,6
2022,"ES24",3303,15,2,0,6
2022,"ES24",3303,15,2,0,3
2022,"ES24",3303,15,2,0,1
2022,"ES24",3303,16,1,2,7
2022,"ES24",3303,16,1,1,6
2022,"ES24",3303,16,1,2,10
2022,"ES24",3303,16,1,0,1
2022,"ES24",3303,16,2,0,12
2022,"ES24",3303,16,2,0,9
2022,"ES24",3303,16,2,0,3
2022,"ES24",3303,17,1,1,10
2022,"ES24",3303,17,1,2,8
2022,"ES24",3303,17,1,1,2
2022,"ES24",3303,17,1,2,1
2022,"ES24",3303,17,2,1,11
2022,"ES24",3303,17,2,2,6
2022,"ES24",3303,17,2,0,1
2022,"ES24",3303,17,2,1,1
2022,"ES24",3303,18,1,1,23
2022,"ES24",3303,18,1,0,14
2022,"ES24",3303,18,1,2,3
2022,"ES24",3303,18,2,1,31
2022,"ES24",3303,18,2,1,7
2022,"ES24",3303,18,2,2,1
2022,"ES24",3303,2,1,2,2
2022,"ES24",3303,2,1,2,4
2022,"ES24",3303,2,1,1,5
2022,"ES24",3303,2,2,0,5
2022,"ES24",3303,2,2,1,4
2022,"ES24",3303,3,1,0,1
2022,"ES24",3303,3,1,0,1
2022,"ES24",3303,3,1,2,3
2022,"ES24",3303,3,1,0,8
2022,"ES24",3303,3,2,1,3
2022,"ES24",3303,3,2,0,10
2022,"ES24",3303,4,1,2,4
2022,"ES24",3303,4,1,0,6
2022,"ES24",3303,4,2,2,6
2022,"ES24",3303,4,2,1,2
2022,"ES24",3303,5,1,0,13
2022,"ES24",3303,5,2,0,1
2022,"ES24",3303,5,2,2,10
2022,"ES24",3303,5,2,2,2
2022,"ES24",3303,6,1,2,6
2022,"ES24",3303,6,1,0,3
2022,"ES24",3303,6,2,0,11
2022,"ES24",3303,6,2,2,1
2022,"ES24",3303,7,1,2,9
2022,"ES24",3303,7,1,2,9
2022,"ES24",3303,7,2,0,1
2022,"ES24",3303,7,2,2,10
2022,"ES24",3303,7,2,2,4
2022,"ES24",3303,8,1,0,8
2022,"ES24",3303,8,1,0,8
2022,"ES24",3303,8,2,1,13
2022,"ES24",3303,8,2,1,5
2022,"ES24",3303,9,1,1,7
2022,"ES24",3303,9,1,1,13
2022,"ES24",3303,9,2,0,19
2022,"ES24",3303,9,2,0,2
2022,"ES24",3303,9,2,0,1
2022,"ES24",3304,1,1,0,16
2022,"ES24",3304,1,1,2,65
2022,"ES24",3304,1,1,0,21
2022,"ES24",3304,1,1,0,2
2022,"ES24",3304,1,1,0,1
2022,"ES24",3304,1,2,2,15
2022,"ES24",3304,1,2,0,74
2022,"ES24",3304,1,2,0,33
2022,"ES24",3304,1,2,2,1
2022,"ES24",3304,1,2,2,7
2022,"ES24",3304,10,1,0,19
2022,"ES24",3304,10,1,0,6
2022,"ES24",3304,10,1,0,4
2022,"ES24",3304,10,1,0,134
2022,"ES24",3304,10,1,0,125
2022,"ES24",3304,10,1,1,6
2022,"ES24",3304,10,2,0,24
2022,"ES24",3304,10,2,2,2
2022,"ES24",3304,10,2,0,2
2022,"ES24",3304,10,2,0,143
2022,"ES24",3304,10,2,1,60
2022,"ES24",3304,10,2,1,3
2022,"ES24",3304,11,1,0,19
2022,"ES24",3304,11,1,0,4
2022,"ES24",3304,11,1,2,4
2022,"ES24",3304,11,1,2,131
2022,"ES24",3304,11,1,0,142
2022,"ES24",3304,11,1,0,4
2022,"ES24",3304,11,1,1,2
2022,"ES24",3304,11,2,2,26
2022,"ES24",3304,11,2,0,2
2022,"ES24",3304,11,2,0,6
2022,"ES24",3304,11,2,1,187
2022,"ES24",3304,11,2,1,87
2022,"ES24",3304,11,2,2,5
2022,"ES24",3304,11,2,1,3
2022,"ES24",3304,12,1,0,19
2022,"ES24",3304,12,1,1,11
2022,"ES24",3304,12,1,2,14
2022,"ES24",3304,12,1,2,149
2022,"ES24",3304,12,1,0,166
2022,"ES24",3304,12,1,0,9
2022,"ES24",3304,12,1,1,1
2022,"ES24",3304,12,1,2,1
2022,"ES24",3304,12,2,0,25
2022,"ES24",3304,12,2,0,4
2022,"ES24",3304,12,2,0,18
2022,"ES24",3304,12,2,1,173
2022,"ES24",3304,12,2,2,69
2022,"ES24",3304,12,2,2,3
2022,"ES24",3304,12,2,1,1
2022,"ES24",3304,12,2,1,2
2022,"ES24",3304,13,1,0,30
2022,"ES24",3304,13,1,0,17
2022,"ES24",3304,13,1,2,31
2022,"ES24",3304,13,1,0,132
2022,"ES24",3304,13,1,1,104
2022,"ES24",3304,13,1,0,4
2022,"ES24",3304,13,1,2,1
2022,"ES24",3304,13,2,1,1
2022,"ES24",3304,13,2,1,32
2022,"ES24",3304,13,2,2,19
2022,"ES24",3304,13,2,2,32
2022,"ES24",3304,13,2,2,167
2022,"ES24",3304,13,2,1,75
2022,"ES24",3304,13,2,2,2
2022,"ES24",3304,13,2,1,1
2022,"ES24",3304,14,1,0,38
2022,"ES24",3304,14,1,1,82
2022,"ES24",3304,14,1,1,125
2022,"ES24",3304,14,1,0,14
2022,"ES24",3304,14,1,2,14
2022,"ES24",3304,14,1,1,1
2022,"ES24",3304,14,1,0,1
2022,"ES24",3304,14,1,0,1
2022,"ES24",3304,14,2,0,52
2022,"ES24",3304,14,2,2,55
2022,"ES24",3304,14,2,1,66
2022,"ES24",3304,14,2,0,31
2022,"ES24",3304,14,2,1,14
2022,"ES24",3304,14,2,2,1
2022,"ES24",3304,14,2,1,1
2022,"ES24",3304,14,2,1,1
2022,"ES24",3304,15,1,2,21
2022,"ES24",3304,15,1,0,67
2022,"ES24",3304,15,1,0,70
2022,"ES24",3304,15,1,1,2
2022,"ES24",3304,15,1,0,1
2022,"ES24",3304,15,1,2,3
2022,"ES24",3304,15,1,1,2
2022,"ES24",3304,15,2,2,71
2022,"ES24",3304,15,2,2,67
2022,"ES24",3304,15,2,2,53
2022,"ES24",3304,15,2,2,11
2022,"ES24",3304,15,2,2,3
2022,"ES24",3304,15,2,1,1
2022,"ES24",3304,15,2,2,2
2022,"ES24",3304,15,2,2,1
2022,"ES24",3304,16,1,2,39
2022,"ES24",3304,16,1,0,61
2022,"ES24",3304,16,1,1,50
2022,"ES24",3304,16,1,1,1
2022,"ES24",3304,16,2,2,76
2022,"ES24",3304,16,2,1,59
2022,"ES24",3304,16,2,0,40
2022,"ES24",3304,16,2,0,3
2022,"ES24",3304,17,1,0,45
2022,"ES24",3304,17,1,0,40
2022,"ES24",3304,17,1,2,19
2022,"ES24",3304,17,1,1,1
2022,"ES24",3304,17,2,0,1
2022,"ES24",3304,17,2,1,80
2022,"ES24",3304,17,2,2,41
2022,"ES24",3304,17,2,0,18
2022,"ES24",3304,17,2,2,1
2022,"ES24",3304,18,1,1,1
2022,"ES24",3304,18,1,1,91
2022,"ES24",3304,18,1,1,44
2022,"ES24",3304,18,1,2,17
2022,"ES24",3304,18,1,0,1
2022,"ES24",3304,18,2,1,209
2022,"ES24",3304,18,2,2,58
2022,"ES24",3304,18,2,2,10
2022,"ES24",3304,18,2,2,5
2022,"ES24",3304,2,1,0,1
2022,"ES24",3304,2,1,1,18
2022,"ES24",3304,2,1,2,2
2022,"ES24",3304,2,1,0,2
2022,"ES24",3304,2,1,2,80
2022,"ES24",3304,2,1,0,51
2022,"ES24",3304,2,1,0,1
2022,"ES24",3304,2,1,0,2
2022,"ES24",3304,2,2,1,19
2022,"ES24",3304,2,2,2,81
2022,"ES24",3304,2,2,0,65
2022,"ES24",3304,2,2,1,6
2022,"ES24",3304,2,2,1,4
2022,"ES24",3304,3,1,0,22
2022,"ES24",3304,3,1,2,6
2022,"ES24",3304,3,1,2,1
2022,"ES24",3304,3,1,0,82
2022,"ES24",3304,3,1,2,62
2022,"ES24",3304,3,1,1,3
2022,"ES24",3304,3,1,0,2
2022,"ES24",3304,3,2,1,25
2022,"ES24",3304,3,2,2,2
2022,"ES24",3304,3,2,0,1
2022,"ES24",3304,3,2,1,73
2022,"ES24",3304,3,2,1,51
2022,"ES24",3304,3,2,0,7
2022,"ES24",3304,3,2,0,2
2022,"ES24",3304,4,1,0,33
2022,"ES24",3304,4,1,0,1
2022,"ES24",3304,4,1,1,1
2022,"ES24",3304,4,1,1,99
2022,"ES24",3304,4,1,2,78
2022,"ES24",3304,4,1,1,2
2022,"ES24",3304,4,1,1,1
2022,"ES24",3304,4,1,1,2
2022,"ES24",3304,4,2,2,1
2022,"ES24",3304,4,2,0,23
2022,"ES24",3304,4,2,1,3
2022,"ES24",3304,4,2,0,4
2022,"ES24",3304,4,2,1,91
2022,"ES24",3304,4,2,0,71
2022,"ES24",3304,4,2,1,2
2022,"ES24",3304,4,2,2,2
2022,"ES24",3304,5,1,2,1
2022,"ES24",3304,5,1,2,11
2022,"ES24",3304,5,1,2,1
2022,"ES24",3304,5,1,0,2
2022,"ES24",3304,5,1,2,174
2022,"ES24",3304,5,1,2,23
2022,"ES24",3304,5,2,0,13
2022,"ES24",3304,5,2,1,5
2022,"ES24",3304,5,2,1,2
2022,"ES24",3304,5,2,1,130
2022,"ES24",3304,5,2,1,28
2022,"ES24",3304,5,2,1,2
2022,"ES24",3304,6,1,1,7
2022,"ES24",3304,6,1,0,170
2022,"ES24",3304,6,1,2,58
2022,"ES24",3304,6,1,2,1
2022,"ES24",3304,6,2,2,7
2022,"ES24",3304,6,2,0,1
2022,"ES24",3304,6,2,2,3
2022,"ES24",3304,6,2,2,161
2022,"ES24",3304,6,2,2,24
2022,"ES24",3304,7,1,0,14
2022,"ES24",3304,7,1,0,1
2022,"ES24",3304,7,1,1,165
2022,"ES24",3304,7,1,0,61
2022,"ES24",3304,7,2,0,1
2022,"ES24",3304,7,2,1,19
2022,"ES24",3304,7,2,2,166
2022,"ES24",3304,7,2,1,39
2022,"ES24",3304,7,2,2,4
2022,"ES24",3304,8,1,1,17
2022,"ES24",3304,8,1,0,3
2022,"ES24",3304,8,1,1,1
2022,"ES24",3304,8,1,1,165
2022,"ES24",3304,8,1,2,70
2022,"ES24",3304,8,1,1,1
2022,"ES24",3304,8,2,1,1
2022,"ES24",3304,8,2,0,20
2022,"ES24",3304,8,2,1,129
2022,"ES24",3304,8,2,0,42
2022,"ES24",3304,8,2,0,2
2022,"ES24",3304,8,2,2,7
2022,"ES24",3304,9,1,0,16
2022,"ES24",3304,9,1,1,3
2022,"ES24",3304,9,1,2,1
2022,"ES24",3304,9,1,0,131
2022,"ES24",3304,9,1,0,125
2022,"ES24",3304,9,1,1,4
2022,"ES24",3304,9,1,0,1
2022,"ES24",3304,9,2,1,27
2022,"ES24",3304,9,2,1,1
2022,"ES24",3304,9,2,2,153
2022,"ES24",3304,9,2,0,72
2022,"ES24",3304,9,2,0,1
2022,"ES24",3304,9,2,1,6
2022,"ES24",3601,1,1,0,26
2022,"ES24",3601,1,1,0,1
2022,"ES24",3601,1,1,0,1
2022,"ES24",3601,1,1,2,156
2022,"ES24",3601,1,1,0,68
2022,"ES24",3601,1,1,2,5
2022,"ES24",3601,1,2,0,32
2022,"ES24",3601,1,2,0,2
2022,"ES24",3601,1,2,0,152
2022,"ES24",3601,1,2,2,66
2022,"ES24",3601,1,2,2,2
2022,"ES24",3601,1,2,0,1
2022,"ES24",3601,10,1,2,59
2022,"ES24",3601,10,1,0,10
2022,"ES24",3601,10,1,1,4
2022,"ES24",3601,10,1,0,326
2022,"ES24",3601,10,1,1,313
2022,"ES24",3601,10,1,0,3
2022,"ES24",3601,10,2,2,61
2022,"ES24",3601,10,2,0,8
2022,"ES24",3601,10,2,1,6
2022,"ES24",3601,10,2,0,406
2022,"ES24",3601,10,2,0,169
2022,"ES24",3601,10,2,0,1
2022,"ES24",3601,10,2,0,3
2022,"ES24",3601,11,1,0,54
2022,"ES24",3601,11,1,0,24
2022,"ES24",3601,11,1,0,19
2022,"ES24",3601,11,1,1,323
2022,"ES24",3601,11,1,1,324
2022,"ES24",3601,11,1,2,3
2022,"ES24",3601,11,1,2,1
2022,"ES24",3601,11,2,1,76
2022,"ES24",3601,11,2,1,7
2022,"ES24",3601,11,2,2,6
2022,"ES24",3601,11,2,2,352
2022,"ES24",3601,11,2,0,152
2022,"ES24",3601,11,2,2,1
2022,"ES24",3601,11,2,0,1
2022,"ES24",3601,11,2,1,6
2022,"ES24",3601,12,1,2,56
2022,"ES24",3601,12,1,1,21
2022,"ES24",3601,12,1,0,22
2022,"ES24",3601,12,1,0,259
2022,"ES24",3601,12,1,2,324
2022,"ES24",3601,12,1,0,2
2022,"ES24",3601,12,1,2,3
2022,"ES24",3601,12,2,1,51
2022,"ES24",3601,12,2,0,26
2022,"ES24",3601,12,2,2,28
2022,"ES24",3601,12,2,0,307
2022,"ES24",3601,12,2,2,138
2022,"ES24",3601,12,2,0,2
2022,"ES24",3601,12,2,2,2
2022,"ES24",3601,13,1,2,73
2022,"ES24",3601,13,1,0,71
2022,"ES24",3601,13,1,0,124
2022,"ES24",3601,13,1,1,202
2022,"ES24",3601,13,1,2,147
2022,"ES24",3601,13,1,0,4
2022,"ES24",3601,13,1,1,2
2022,"ES24",3601,13,1,1,2
2022,"ES24",3601,13,2,1,86
2022,"ES24",3601,13,2,0,56
2022,"ES24",3601,13,2,1,83
2022,"ES24",3601,13,2,2,229
2022,"ES24",3601,13,2,0,84
2022,"ES24",3601,13,2,1,3
2022,"ES24",3601,13,2,0,1
2022,"ES24",3601,13,2,0,2
2022,"ES24",3601,14,1,2,79
2022,"ES24",3601,14,1,2,105
2022,"ES24",3601,14,1,2,212
2022,"ES24",3601,14,1,2,31
2022,"ES24",3601,14,1,0,9
2022,"ES24",3601,14,1,2,2
2022,"ES24",3601,14,1,1,4
2022,"ES24",3601,14,1,0,1
2022,"ES24",3601,14,2,1,1
2022,"ES24",3601,14,2,2,139
2022,"ES24",3601,14,2,1,111
2022,"ES24",3601,14,2,2,116
2022,"ES24",3601,14,2,0,41
2022,"ES24",3601,14,2,2,13
2022,"ES24",3601,14,2,2,2
2022,"ES24",3601,14,2,2,1
2022,"ES24",3601,15,1,0,65
2022,"ES24",3601,15,1,0,102
2022,"ES24",3601,15,1,2,183
2022,"ES24",3601,15,1,0,9
2022,"ES24",3601,15,1,0,1
2022,"ES24",3601,15,2,1,1
2022,"ES24",3601,15,2,1,139
2022,"ES24",3601,15,2,0,108
2022,"ES24",3601,15,2,0,86
2022,"ES24",3601,15,2,0,15
2022,"ES24",3601,15,2,1,3
2022,"ES24",3601,15,2,2,2
2022,"ES24",3601,16,1,0,58
2022,"ES24",3601,16,1,2,107
2022,"ES24",3601,16,1,1,103
2022,"ES24",3601,16,1,2,5
2022,"ES24",3601,16,1,1,2
2022,"ES24",3601,16,2,1,127
2022,"ES24",3601,16,2,1,114
2022,"ES24",3601,16,2,2,66
2022,"ES24",3601,16,2,1,5
2022,"ES24",3601,16,2,2,3
2022,"ES24",3601,16,2,1,1
2022,"ES24",3601,17,1,1,59
2022,"ES24",3601,17,1,1,64
2022,"ES24",3601,17,1,1,47
2022,"ES24",3601,17,1,1,1
2022,"ES24",3601,17,1,2,2
2022,"ES24",3601,17,2,1,1
2022,"ES24",3601,17,2,1,139
2022,"ES24",3601,17,2,2,91
2022,"ES24",3601,17,2,2,36
2022,"ES24",3601,17,2,1,3
2022,"ES24",3601,17,2,0,1
2022,"ES24",3601,17,2,1,3
2022,"ES24",3601,18,1,0,95
2022,"ES24",3601,18,1,1,107
2022,"ES24",3601,18,1,2,38
2022,"ES24",3601,18,1,1,3
2022,"ES24",3601,18,1,2,1
2022,"ES24",3601,18,2,0,290
2022,"ES24",3601,18,2,1,124
2022,"ES24",3601,18,2,0,27
2022,"ES24",3601,18,2,2,7
2022,"ES24",3601,18,2,1,1
2022,"ES24",3601,2,1,2,49
2022,"ES24",3601,2,1,0,5
2022,"ES24",3601,2,1,1,3
2022,"ES24",3601,2,1,2,168
2022,"ES24",3601,2,1,2,120
2022,"ES24",3601,2,1,0,3
2022,"ES24",3601,2,1,0,1
2022,"ES24",3601,2,2,0,44
2022,"ES24",3601,2,2,0,3
2022,"ES24",3601,2,2,0,1
2022,"ES24",3601,2,2,2,174
2022,"ES24",3601,2,2,0,124
2022,"ES24",3601,2,2,1,1
2022,"ES24",3601,2,2,1,2
2022,"ES24",3601,3,1,1,1
2022,"ES24",3601,3,1,2,59
2022,"ES24",3601,3,1,2,11
2022,"ES24",3601,3,1,0,4
2022,"ES24",3601,3,1,2,165
2022,"ES24",3601,3,1,0,153
2022,"ES24",3601,3,1,0,2
2022,"ES24",3601,3,2,0,60
2022,"ES24",3601,3,2,2,3
2022,"ES24",3601,3,2,1,6
2022,"ES24",3601,3,2,0,193
2022,"ES24",3601,3,2,2,145
2022,"ES24",3601,3,2,0,1
2022,"ES24",3601,3,2,1,1
2022,"ES24",3601,4,1,0,54
2022,"ES24",3601,4,1,0,5
2022,"ES24",3601,4,1,1,9
2022,"ES24",3601,4,1,2,240
2022,"ES24",3601,4,1,0,149
2022,"ES24",3601,4,1,0,2
2022,"ES24",3601,4,2,0,53
2022,"ES24",3601,4,2,0,12
2022,"ES24",3601,4,2,2,13
2022,"ES24",3601,4,2,1,192
2022,"ES24",3601,4,2,1,128
2022,"ES24",3601,4,2,1,2
2022,"ES24",3601,5,1,1,37
2022,"ES24",3601,5,1,0,1
2022,"ES24",3601,5,1,2,311
2022,"ES24",3601,5,1,2,52
2022,"ES24",3601,5,1,0,1
2022,"ES24",3601,5,2,0,1
2022,"ES24",3601,5,2,2,28
2022,"ES24",3601,5,2,0,5
2022,"ES24",3601,5,2,2,4
2022,"ES24",3601,5,2,0,250
2022,"ES24",3601,5,2,2,48
2022,"ES24",3601,6,1,1,14
2022,"ES24",3601,6,1,2,3
2022,"ES24",3601,6,1,1,289
2022,"ES24",3601,6,1,1,95
2022,"ES24",3601,6,1,0,1
2022,"ES24",3601,6,2,1,28
2022,"ES24",3601,6,2,1,1
2022,"ES24",3601,6,2,0,268
2022,"ES24",3601,6,2,2,44
2022,"ES24",3601,6,2,2,1
2022,"ES24",3601,7,1,1,21
2022,"ES24",3601,7,1,2,1
2022,"ES24",3601,7,1,1,289
2022,"ES24",3601,7,1,0,173
2022,"ES24",3601,7,1,1,1
2022,"ES24",3601,7,1,1,2
2022,"ES24",3601,7,2,2,38
2022,"ES24",3601,7,2,1,348
2022,"ES24",3601,7,2,2,93
2022,"ES24",3601,7,2,0,4
2022,"ES24",3601,8,1,1,27
2022,"ES24",3601,8,1,1,1
2022,"ES24",3601,8,1,2,2
2022,"ES24",3601,8,1,1,310
2022,"ES24",3601,8,1,2,206
2022,"ES24",3601,8,1,1,2
2022,"ES24",3601,8,1,0,2
2022,"ES24",3601,8,2,2,50
2022,"ES24",3601,8,2,2,1
2022,"ES24",3601,8,2,1,304
2022,"ES24",3601,8,2,0,97
2022,"ES24",3601,8,2,1,1
2022,"ES24",3601,8,2,1,6
2022,"ES24",3601,9,1,1,40
2022,"ES24",3601,9,1,0,9
2022,"ES24",3601,9,1,0,4
2022,"ES24",3601,9,1,2,307
2022,"ES24",3601,9,1,0,271
2022,"ES24",3601,9,1,2,5
2022,"ES24",3601,9,1,0,1
2022,"ES24",3601,9,2,0,60
2022,"ES24",3601,9,2,1,5
2022,"ES24",3601,9,2,0,3
2022,"ES24",3601,9,2,1,377
2022,"ES24",3601,9,2,1,150
2022,"ES24",3601,9,2,0,5
2022,"ES24",3602,1,1,1,53
2022,"ES24",3602,1,1,0,2
2022,"ES24",3602,1,1,1,224
2022,"ES24",3602,1,1,1,55
2022,"ES24",3602,1,1,1,1
2022,"ES24",3602,1,1,2,3
2022,"ES24",3602,1,2,1,49
2022,"ES24",3602,1,2,1,8
2022,"ES24",3602,1,2,1,195
2022,"ES24",3602,1,2,0,59
2022,"ES24",3602,1,2,1,1
2022,"ES24",3602,10,1,0,66
2022,"ES24",3602,10,1,0,6
2022,"ES24",3602,10,1,2,6
2022,"ES24",3602,10,1,0,570
2022,"ES24",3602,10,1,2,264
2022,"ES24",3602,10,1,2,4
2022,"ES24",3602,10,1,2,3
2022,"ES24",3602,10,2,2,67
2022,"ES24",3602,10,2,2,6
2022,"ES24",3602,10,2,2,2
2022,"ES24",3602,10,2,2,523
2022,"ES24",3602,10,2,0,135
2022,"ES24",3602,10,2,0,2
2022,"ES24",3602,10,2,2,2
2022,"ES24",3602,11,1,2,70
2022,"ES24",3602,11,1,1,10
2022,"ES24",3602,11,1,2,5
2022,"ES24",3602,11,1,0,526
2022,"ES24",3602,11,1,0,244
2022,"ES24",3602,11,1,0,3
2022,"ES24",3602,11,2,1,62
2022,"ES24",3602,11,2,1,10
2022,"ES24",3602,11,2,0,4
2022,"ES24",3602,11,2,2,474
2022,"ES24",3602,11,2,1,112
2022,"ES24",3602,11,2,2,2
2022,"ES24",3602,11,2,1,2
2022,"ES24",3602,12,1,1,60
2022,"ES24",3602,12,1,0,22
2022,"ES24",3602,12,1,1,9
2022,"ES24",3602,12,1,0,417
2022,"ES24",3602,12,1,0,225
2022,"ES24",3602,12,1,2,4
2022,"ES24",3602,12,1,2,1
2022,"ES24",3602,12,1,1,1
2022,"ES24",3602,12,2,2,74
2022,"ES24",3602,12,2,2,14
2022,"ES24",3602,12,2,0,7
2022,"ES24",3602,12,2,0,402
2022,"ES24",3602,12,2,1,85
2022,"ES24",3602,12,2,0,2
2022,"ES24",3602,12,2,1,2
2022,"ES24",3602,13,1,2,56
2022,"ES24",3602,13,1,0,35
2022,"ES24",3602,13,1,2,53
2022,"ES24",3602,13,1,1,284
2022,"ES24",3602,13,1,2,130
2022,"ES24",3602,13,1,1,5
2022,"ES24",3602,13,1,1,1
2022,"ES24",3602,13,2,1,1
2022,"ES24",3602,13,2,0,62
2022,"ES24",3602,13,2,2,32
2022,"ES24",3602,13,2,0,33
2022,"ES24",3602,13,2,1,243
2022,"ES24",3602,13,2,1,56
2022,"ES24",3602,13,2,0,3
2022,"ES24",3602,13,2,2,1
2022,"ES24",3602,14,1,1,84
2022,"ES24",3602,14,1,2,102
2022,"ES24",3602,14,1,0,104
2022,"ES24",3602,14,1,1,55
2022,"ES24",3602,14,1,2,6
2022,"ES24",3602,14,1,2,1
2022,"ES24",3602,14,2,1,129
2022,"ES24",3602,14,2,1,71
2022,"ES24",3602,14,2,1,58
2022,"ES24",3602,14,2,0,60
2022,"ES24",3602,14,2,1,8
2022,"ES24",3602,14,2,2,1
2022,"ES24",3602,15,1,2,55
2022,"ES24",3602,15,1,0,119
2022,"ES24",3602,15,1,2,90
2022,"ES24",3602,15,1,2,15
2022,"ES24",3602,15,1,0,1
2022,"ES24",3602,15,2,1,123
2022,"ES24",3602,15,2,1,78
2022,"ES24",3602,15,2,0,58
2022,"ES24",3602,15,2,0,19
2022,"ES24",3602,15,2,1,2
2022,"ES24",3602,15,2,1,3
2022,"ES24",3602,16,1,1,87
2022,"ES24",3602,16,1,2,94
2022,"ES24",3602,16,1,2,54
2022,"ES24",3602,16,1,2,5
2022,"ES24",3602,16,1,0,1
2022,"ES24",3602,16,2,2,1
2022,"ES24",3602,16,2,1,130
2022,"ES24",3602,16,2,1,79
2022,"ES24",3602,16,2,0,39
